temp_C,rmse_vs_ideal,max_abs_err,vout_at_vx0
-40,1.214707344187804,2.518781378459045,0.19950045
0,1.203893108901172,2.453338685459045,0.19950045
25,0.21106858544141735,0.4295032684590452,0.8532882840000001
55,7.891417999043268,12.303459588843051,7.725821080000001
85,13.587350330996797,14.395183258828558,14.7630627
