vx,vy,v_out,ideal,err
-0.85,0.7,0.786867478,0.784089875887459,0.0027776021125409667
-0.8,0.7,0.808703255,0.806003908055954,0.002699346944045944
-0.75,0.7,0.8316557,0.8290414966797471,0.0026142033202528614
-0.7,0.7,0.855781836,0.853260247730142,0.002521588269858044
-0.65,0.7,0.881141594,0.8787207206997485,0.002420873300251536
-0.6,0.7,0.907797956,0.9054865800327588,0.0023113759672411804
-0.55,0.7,0.935817107,0.9336247543192191,0.0021923526807808846
-0.5,0.7,0.965268605,0.9632056036513659,0.0020630013486341303
-0.45,0.7,0.996225544,0.9943030955605058,0.0019224484394941843
-0.4,0.7,1.02876474,1.0269949899743718,0.0017697500256281806
-0.35,0.7,1.0629669,1.0613630336574458,0.001603866342554161
-0.3,0.7,1.09891686,1.0974931646204502,0.0014236953795498941
-0.25,0.7,1.13670374,1.1354757270101374,0.0012280129898625258
-0.2,0.7,1.1764212,1.1754056970167142,0.0010155029832858986
-0.15,0.7,1.21816767,1.2173829203637903,0.0007847496362096695
-0.1,0.7,1.26204654,1.261512361974692,0.0005341780253080852
-0.05,0.7,1.30816648,1.3079043684394465,0.0002621115605534463
2.91433544e-16,0.7,1.35664166,1.3566749439387327,-3.328393873269775e-05
0.05,0.7,1.40759203,1.4079460403147566,-0.00035401031475656985
0.1,0.7,1.46114362,1.4618458620143802,-0.0007022420143800723
0.15,0.7,1.51742887,1.5185091866670155,-0.0010803166670154685
0.2,0.7,1.57658688,1.5780777020989023,-0.001490822098902278
0.25,0.7,1.63876382,1.6407003606264738,-0.0019365406264737484
0.3,0.7,1.70411324,1.7065337515147356,-0.002420511514735546
0.35,0.7,1.77279646,1.7757424925319896,-0.002946032531989662
0.4,0.7,1.84498294,1.8484996415800028,-0.0035167015800028345
0.45,0.7,1.9208507,1.9249871294289012,-0.004136429428901245
0.5,0.7,2.00058673,2.0053962146388606,-0.0048094846388604395
0.55,0.7,2.08438747,2.0899279618061275,-0.005540491806127701
0.6,0.7,2.17245922,2.1787937443292416,-0.006334524329241642
0.65,0.7,2.2650187,2.2722157729526287,-0.007197072952628503
0.7,0.7,2.36229352,2.370427651409209,-0.008134131409208933
0.75,0.7,2.46452273,2.4736749605514072,-0.009152230551407126
0.8,0.7,2.57195738,2.5822158724312003,-0.010258492431200139
0.85,0.7,2.68486112,2.696321795864723,-0.011460675864723324
0.9,0.7,2.80351082,2.8162780550956823,-0.012767235095682228
0.95,0.7,2.92819721,2.9423846032545784,-0.014187393254578406
1.0,0.7,3.05922558,3.0749567723977775,-0.015731192397777427
-1.0,0.7999999999999999,0.592671716,0.5910229924856522,0.0016487235143478607
-0.95,0.7999999999999999,0.611472661,0.609884574768711,0.001588086231288921
-0.9,0.7999999999999999,0.631235256,0.6297132110548089,0.0015220449451910367
-0.85,0.7999999999999999,0.652008628,0.6505584832629365,0.0014501447370635079
-0.8,0.7999999999999999,0.673844405,0.6724725154314314,0.0013718895685685961
-0.75,0.7999999999999999,0.696796849,0.6955101040552245,0.001286744944775542
-0.7,0.7999999999999999,0.720922986,0.7197288551056193,0.001194130894380696
-0.65,0.7999999999999999,0.746282744,0.7451893280752259,0.0010934159247741881
-0.6,0.7999999999999999,0.772939105,0.7719551874082362,0.00098391759176375
-0.55,0.7999999999999999,0.800958257,0.8000933616946965,0.0008648953053035369
-0.5,0.7999999999999999,0.830409755,0.8296742110268432,0.0007355439731567825
-0.45,0.7999999999999999,0.861366693,0.8607717029359832,0.0005949900640168648
-0.4,0.7999999999999999,0.893905885,0.8934635973498491,0.00044228765015086324
-0.35,0.7999999999999999,0.928108049,0.9278316410329233,0.00027640796707673054
-0.3,0.7999999999999999,0.964058006,0.9639617719959277,9.62340040723264e-05
-0.25,0.7999999999999999,1.00184489,1.0019443343856147,-9.94443856145999e-05
-0.2,0.7999999999999999,1.04156235,1.0418743043921916,-0.0003119543921916712
-0.15,0.7999999999999999,1.08330882,1.0838515277392677,-0.0005427077392676782
-0.1,0.7999999999999999,1.12718769,1.1279809693501694,-0.0007932793501694846
-0.05,0.7999999999999999,1.17330763,1.174372975814924,-0.0010653458149239015
2.91433544e-16,0.7999999999999999,1.22178281,1.2231435513142102,-0.0013607413142100455
0.05,0.7999999999999999,1.27273318,1.274414647690234,-0.0016814676902341397
0.1,0.7999999999999999,1.32628477,1.3283144693898576,-0.002029699389857642
0.15,0.7999999999999999,1.38257002,1.384977794042493,-0.0024077740424930383
0.2,0.7999999999999999,1.44172803,1.4445463094743798,-0.002818279474379848
0.25,0.7999999999999999,1.50390497,1.5071689680019513,-0.003263998001951318
0.3,0.7999999999999999,1.56925439,1.5730023588902131,-0.003747968890213116
0.35,0.7999999999999999,1.63793761,1.642211099907467,-0.00427348990746701
0.4,0.7999999999999999,1.71012409,1.7149682489554803,-0.004844158955480182
0.45,0.7999999999999999,1.78599185,1.7914557368043786,-0.005463886804378593
0.5,0.7999999999999999,1.86572788,1.8718648220143381,-0.006136942014338231
0.55,0.7999999999999999,1.94952861,1.9563965691816052,-0.00686795918160521
0.6,0.7999999999999999,2.03760037,2.045262351704719,-0.00766198170471899
0.65,0.7999999999999999,2.13015985,2.138684380328106,-0.00852453032810585
0.7,0.7999999999999999,2.22743467,2.2368962587846863,-0.009461588784686281
0.75,0.7999999999999999,2.32966388,2.3401435679268845,-0.010479687926884473
0.8,0.7999999999999999,2.43709853,2.4486844798066776,-0.011585949806677487
0.85,0.7999999999999999,2.55000227,2.5627904032402005,-0.012788133240200672
0.9,0.7999999999999999,2.66865197,2.6827466624711596,-0.014094692471159576
0.95,0.7999999999999999,2.79333836,2.8088532106300557,-0.015514850630055754
1.0,0.7999999999999999,2.92436673,2.941425379773255,-0.017058649773254775
-1.0,0.8999999999999999,0.473723563,0.4732399568292687,0.00048360617073128775
-0.95,0.8999999999999999,0.492524509,0.4921015391123276,0.0004229698876723753
-0.9,0.8999999999999999,0.512287104,0.5119301753984256,0.0003569286015744355
-0.85,0.8999999999999999,0.533060475,0.532775447606553,0.00028502739344693495
-0.8,0.8999999999999999,0.554896253,0.554689479775048,0.0002067732249519949
-0.75,0.8999999999999999,0.577848697,0.5777270683988411,0.00012162860115882967
-0.7,0.8999999999999999,0.601974833,0.601945819449236,2.901355076401213e-05
-0.65,0.8999999999999999,0.627334592,0.6274062924188425,-7.17004188425241e-05
-0.6,0.8999999999999999,0.653990953,0.6541721517518528,-0.00018119875185285128
-0.55,0.8999999999999999,0.682010105,0.6823103260383131,-0.00030022103831306435
-0.5,0.8999999999999999,0.711461602,0.7118911753704599,-0.0004295733704599014
-0.45,0.8999999999999999,0.742418541,0.7429886672795998,-0.0005701262795997364
-0.4,0.8999999999999999,0.774957733,0.7756805616934658,-0.000722828693465738
-0.35,0.8999999999999999,0.809159897,0.8100486053765399,-0.0008887083765398707
-0.3,0.8999999999999999,0.845109854,0.8461787363395443,-0.0010688823395442748
-0.25,0.8999999999999999,0.882896735,0.8841612987292313,-0.0012645637292313383
-0.2,0.8999999999999999,0.9226142,0.9240912687358083,-0.001477068735808218
-0.15,0.8999999999999999,0.964360665,0.9660684920828843,-0.0017078270828843056
-0.1,0.8999999999999999,1.00823954,1.0101979336937859,-0.0019583936937859203
-0.05,0.8999999999999999,1.05435948,1.0565899401585404,-0.002230460158540337
2.91433544e-16,0.8999999999999999,1.10283466,1.1053605156578266,-0.0025258556578264812
0.05,0.8999999999999999,1.15378503,1.1566316120338505,-0.0028465820338503534
0.1,0.8999999999999999,1.20733662,1.210531433733474,-0.003194813733474078
0.15,0.8999999999999999,1.26362186,1.2671947583861094,-0.0035728983861094132
0.2,0.8999999999999999,1.32277987,1.3267632738179962,-0.003983403817996223
