temp_C,rmse_vs_ideal,max_abs_err,vout_at_vx0
-40,1.3812287446158322,2.714943830049045,0.0009208632680000002
0,1.2535352949552818,2.453832720459045,0.08821547260000001
25,0.2123869896723708,0.4143299784590453,0.8446343810000001
55,8.463700149967105,12.785462892529523,8.220203180000002
85,13.623455624753243,14.431336158828557,14.7992156
